1999,1594,2000
1997,1595,2000
1995,1597,2000
1993,1598,2000
1991,1600,2000
1989,1601,2000
1987,1602,2000
1985,1604,2000
1983,1605,2000
1981,1607,2000
1979,1608,2000
1977,1610,2000
1976,1611,2000
1974,1613,2000
1972,1614,2000
1970,1616,2000
1968,1617,2000
1966,1619,2000
1964,1620,2000
1962,1622,2000
1960,1623,2000
1959,1625,2000
1957,1626,2000
1955,1628,2000
1953,1630,2000
1951,1631,2000
1949,1633,2000
1947,1634,2000
1945,1636,2000
1943,1637,2000
1942,1639,2000
1940,1640,2000
1938,1642,2000
1936,1643,2000
1934,1645,2000
1937,1646,2000
1941,1648,2000
1944,1650,2000
1947,1651,2000
1950,1653,2000
1954,1654,2000
1957,1656,2000
1960,1657,2000
1963,1659,2000
1967,1661,2000
1970,1662,2000
1973,1664,2000
1976,1665,2000
1980,1667,2000
1983,1669,2000
1986,1670,2000
1990,1668,2000
1993,1667,2000
1996,1665,2000
1999,1663,2000
1997,1661,2000
1993,1660,2000
1989,1658,2000
1985,1656,2000
1981,1654,2000
1977,1653,2000
1973,1651,2000
1970,1649,2000
1966,1647,2000
1962,1646,2000
1958,1644,2000
1954,1642,2000
1950,1640,2000
1946,1639,2000
1942,1637,2000
1938,1635,2000
1934,1633,2000
1930,1632,2000
1926,1630,2000
1923,1628,2000
1919,1626,2000
1915,1625,2000
1911,1623,2000
1907,1621,2000
1903,1620,2000
1903,1618,2000
1903,1616,2000
1903,1614,2000
1902,1613,2000
1902,1611,2000
1902,1609,2000
1901,1607,2000
1901,1606,2000
1900,1604,2000
1900,1602,2000
1900,1601,2000
1899,1599,2000
1899,1597,2000
1898,1595,2000
1898,1594,2000
1897,1592,2000
1897,1590,2000
1896,1589,2000
1896,1587,2000
1895,1585,2000
1894,1583,2000
1894,1585,2000
1893,1586,2000
1892,1588,2000
1892,1589,2000
1891,1591,2000
1890,1592,2000
1890,1594,2000
1889,1595,2000
1888,1597,2000
1888,1598,2000
1887,1599,2000
1886,1601,2000
1885,1602,2000
1884,1604,2000
1884,1605,2000
1883,1607,2000
1882,1608,2000
1881,1610,2000
1880,1611,2000
1879,1613,2000
1878,1614,2000
1878,1616,2000
1877,1617,2000
1876,1619,2000
1875,1620,2000
1874,1622,2000
1873,1623,2000
1872,1625,2000
1871,1626,2000
1869,1628,2000
1868,1629,2000
1867,1631,2000
1865,1632,2000
1864,1634,2000
1863,1635,2000
1861,1637,2000
1860,1638,2000
1858,1640,2000
1857,1641,2000
1855,1643,2000
1854,1644,2000
1852,1646,2000
1850,1648,2000
1849,1649,2000
1847,1651,2000
1845,1652,2000
1844,1654,2000
1842,1655,2000
1840,1657,2000
1838,1658,2000
1836,1655,2000
1835,1651,2000
1833,1647,2000
1831,1644,2000
1829,1640,2000
1827,1636,2000
1825,1633,2000
1823,1629,2000
1821,1626,2000
1819,1622,2000
1817,1619,2000
1815,1615,2000
1813,1612,2000
1810,1608,2000
1808,1605,2000
1806,1601,2000
1804,1598,2000
1801,1595,2000
1799,1591,2000
1797,1588,2000
1795,1585,2000
1792,1582,2000
1790,1578,2000
1787,1575,2000
1785,1572,2000
1783,1569,2000
1780,1566,2000
1778,1563,2000
1775,1560,2000
1775,1556,2000
1774,1553,2000
1774,1550,2000
1774,1548,2000
1774,1545,2000
1773,1542,2000
1773,1539,2000
1772,1536,2000
1772,1533,2000
1772,1530,2000
1771,1527,2000
1771,1525,2000
1771,1522,2000
1770,1519,2000
1770,1517,2000
1769,1514,2000
1769,1511,2000
1768,1509,2000
1768,1506,2000
1767,1504,2000
1767,1501,1000
1766,1501,1000
1766,1500,1000
1765,1500,1000
1765,1499,1000
1764,1499,1000
1764,1498,1000
1763,1498,1000
1762,1498,1000
1762,1497,1000
1761,1497,1000
1761,1497,1000
1760,1496,1000
1759,1496,1000
1759,1496,1000
1758,1495,1000
1757,1495,1000
1757,1495,1000
1756,1494,1000
1755,1494,1000
1755,1494,1000
1754,1494,1000
1753,1494,1000
1752,1493,1000
1752,1493,1000
1751,1493,1000
1750,1493,1000
1749,1493,1000
1749,1493,1000
1748,1493,1000
1744,1493,1000
1741,1493,1000
1738,1493,1000
1734,1493,1000
1731,1493,1000
1728,1493,1000
1724,1493,1000
1721,1493,1000
1718,1493,1000
1714,1493,1000
1711,1493,1000
1708,1493,1000
