1989,1601,2000
1977,1591,2000
1966,1581,2000
1954,1571,2000
1943,1561,2000
1931,1551,2000
1919,1541,2000
1907,1531,2000
1895,1520,2000
1883,1510,2000
1872,1499,2000
1860,1488,2000
1848,1478,2000
1836,1467,2000
1824,1456,2000
1812,1445,2000
1800,1434,2000
1788,1422,2000
1776,1411,2000
1764,1399,2000
1752,1388,2000
1740,1376,2000
1729,1365,2000
1717,1353,2000
1705,1341,2000
1694,1329,2000
1682,1317,2000
1671,1305,2000
1660,1292,2000
1648,1280,2000
1637,1268,2000
1626,1255,2000
1615,1242,2000
1604,1230,2000
1593,1217,2000
1583,1204,2000
1572,1192,2000
1562,1179,2000
1551,1166,2000
1541,1153,2000
1530,1140,2000
1520,1127,2000
1510,1114,2000
1500,1101,2000
1490,1088,2000
1480,1075,2000
