1539,1487,1200
1539,1487,1200
1539,1487,1200
1540,1488,1200
1540,1488,1200
1540,1489,1200
1541,1489,1200
1541,1490,1200
1542,1490,1200
1542,1490,1200
1542,1491,1200
1543,1491,1200
1543,1492,1200
1543,1492,1200
1544,1492,1200
1544,1493,1200
1544,1493,1200
1545,1494,1200
1545,1494,1200
1545,1494,1200
1546,1495,1200
1546,1495,1200
1546,1496,1200
1547,1496,1200
1547,1497,1200
1547,1497,1200
1548,1497,1200
1548,1498,1200
1548,1498,1200
1549,1499,1200
1549,1499,1200
1550,1499,1200
1550,1500,1200
1550,1500,1200
1551,1501,1200
1551,1501,1200
1551,1502,1200
1552,1502,1200
1552,1502,1200
1552,1503,1200
1553,1503,1200
1553,1504,1200
1553,1504,1200
1554,1504,1200
1554,1505,1200
1554,1505,1200
1555,1506,1200
1555,1506,1200
1555,1506,1200
1556,1507,1200
1556,1507,1200
1557,1507,1200
1557,1507,1200
1558,1507,1200
1558,1506,1200
1559,1506,1200
1559,1506,1200
1559,1506,1200
1560,1506,1200
1560,1505,1200
1561,1505,1200
1561,1505,1200
1562,1505,1200
1562,1505,1200
1563,1504,1200
1563,1504,1200
1564,1504,1200
1564,1504,1200
1565,1504,1200
1565,1503,1200
1566,1503,1200
1566,1503,1200
1567,1503,1200
1567,1503,1200
1568,1503,1200
1568,1502,1200
1569,1502,1200
1569,1502,1200
1570,1502,1200
1570,1502,1200
1571,1501,1200
1571,1501,1200
1572,1501,1200
1572,1501,1200
1573,1501,1200
1573,1501,1200
1574,1500,1200
1574,1500,1200
1574,1500,1200
1575,1500,1200
1575,1500,1200
1576,1499,1200
1576,1499,1200
1577,1499,1200
1577,1499,1200
1578,1499,1200
1578,1499,1200
1579,1499,1200
1579,1498,1200
1580,1498,1200
1580,1498,1200
1580,1498,1200
1580,1497,1200
1579,1497,1200
1579,1497,1200
1579,1496,1200
1579,1496,1200
1578,1496,1200
1578,1495,1200
1578,1495,1200
1578,1494,1200
1577,1494,1200
1577,1494,1200
1577,1493,1200
1577,1493,1200
1576,1493,1200
1576,1492,1200
1576,1492,1200
1576,1492,1200
1575,1491,1200
1575,1491,1200
1575,1491,1200
1575,1490,1200
1574,1490,1200
1574,1489,1200
1574,1489,1200
1574,1489,1200
1573,1488,1200
1573,1488,1200
1573,1488,1200
1573,1487,1200
1572,1487,1200
1572,1487,1200
1572,1486,1200
1572,1486,1200
1571,1486,1200
1571,1485,1200
1571,1485,1200
1571,1484,1200
1570,1484,1200
1570,1484,1200
1570,1483,1200
1570,1483,1200
1569,1483,1200
1569,1482,1200
1569,1482,1200
1569,1482,1200
1568,1481,1200
1568,1481,1200
1568,1480,1200
1567,1480,1200
1568,1480,1200
1568,1480,1200
1569,1479,1200
1569,1479,1200
1570,1479,1200
1570,1479,1200
1570,1478,1200
1571,1478,1200
1571,1478,1200
1572,1478,1200
1572,1477,1200
1572,1477,1200
1573,1477,1200
1573,1477,1200
1574,1476,1200
1574,1476,1200
1575,1476,1200
1575,1476,1200
1575,1475,1200
1576,1475,1200
1576,1475,1200
1577,1475,1200
1577,1474,1200
1577,1474,1200
1578,1474,1200
1578,1474,1200
1579,1473,1200
1579,1473,1200
1579,1473,1200
1580,1473,1200
1580,1473,1200
1581,1472,1200
1581,1472,1200
1581,1472,1200
1582,1472,1200
1582,1471,1200
1583,1471,1200
1583,1471,1200
1583,1471,1200
1584,1471,1200
1584,1470,1200
1584,1470,1200
1585,1470,1200
1585,1470,1200
1586,1470,1200
1586,1469,1200
1586,1469,1200
1587,1469,1200
1587,1469,1200
1588,1469,1200
1588,1469,1200
1589,1470,1200
1590,1471,1200
1590,1472,1200
1591,1473,1200
1592,1473,1200
1593,1474,1200
1593,1475,1200
1594,1476,1200
1595,1477,1200
1596,1477,1200
1596,1478,1200
1597,1479,1200
1598,1480,1200
1598,1481,1200
1599,1481,1200
1600,1482,1200
1601,1483,1200
1601,1484,1200
1602,1485,1200
1603,1485,1200
1603,1486,1200
1604,1487,1200
1605,1488,1200
1606,1489,1200
1606,1489,1200
1607,1490,1200
1608,1491,1200
1608,1492,1200
1609,1493,1200
1610,1493,1200
1611,1494,1200
1611,1495,1200
1612,1496,1200
1613,1497,1200
1613,1497,1200
1614,1498,1200
1615,1499,1200
1616,1500,1200
1616,1501,1200
1617,1501,1200
1618,1502,1200
1618,1503,1200
1619,1504,1200
1620,1505,1200
1621,1505,1200
1621,1506,1200
1622,1507,1200
1623,1508,1200
1623,1509,1200
1621,1507,1200
1618,1505,1200
1616,1504,1200
1613,1502,1200
1611,1501,1200
1608,1499,1200
1606,1498,1200
1603,1496,1200
1601,1494,1200
1598,1493,1200
1596,1491,1200
1593,1490,1200
1591,1488,1200
1588,1487,1200
1586,1485,1200
1583,1484,1200
1581,1482,1200
1578,1481,1200
1576,1480,1200
1573,1478,1200
1571,1477,1200
1568,1475,1200
1566,1474,1200
1563,1473,1200
1561,1471,1200
1559,1470,1200
1556,1468,1200
1554,1467,1200
1551,1466,1200
1549,1464,1200
1547,1463,1200
1544,1462,1200
1542,1460,1200
1539,1459,1200
1537,1458,1200
1535,1457,1200
1532,1455,1200
1530,1454,1200
1527,1453,1200
1525,1452,1200
1523,1450,1200
1520,1449,1200
1518,1448,1200
1516,1447,1200
1513,1446,1200
1511,1444,1200
1509,1443,1200
1506,1442,1200
1504,1441,1200
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1500
1502,1440,1200
1502,1440,1200
1503,1439,1200
1504,1439,1200
1505,1438,1200
1506,1438,1200
1507,1438,1200
1508,1437,1200
1509,1437,1200
1509,1436,1200
1510,1436,1200
1511,1436,1200
1512,1435,1200
1513,1435,1200
1514,1435,1200
1515,1434,1200
1515,1434,1200
1516,1434,1200
1517,1433,1200
1518,1433,1200
1519,1433,1200
1520,1432,1200
1520,1432,1200
1521,1432,1200
1522,1431,1200
1523,1431,1200
1524,1431,1200
1525,1430,1200
1525,1430,1200
1526,1430,1200
1527,1429,1200
1528,1429,1200
1529,1429,1200
1530,1429,1200
1530,1428,1200
1531,1428,1200
1532,1428,1200
1533,1428,1200
1534,1427,1200
1534,1427,1200
1535,1427,1200
1536,1427,1200
1537,1426,1200
1538,1426,1200
1539,1426,1200
1539,1426,1200
1540,1425,1200
1541,1425,1200
1542,1425,1200
1543,1425,1200
1543,1425,1200
1542,1424,1200
1540,1423,1200
1539,1423,1200
1537,1422,1200
1535,1421,1200
