1995,1560,2000
1983,1551,2000
1970,1543,2000
1959,1534,2000
1947,1525,2000
1935,1516,2000
1923,1507,2000
1912,1498,2000
1901,1489,2000
1889,1480,2000
1878,1471,2000
1867,1462,2000
1869,1452,2000
1871,1443,2000
1873,1433,2000
1875,1423,2000
1877,1414,2000
1878,1404,2000
1880,1394,2000
1882,1383,2000
1883,1373,2000
1885,1363,2000
1886,1352,2000
1887,1342,2000
1889,1331,2000
1890,1320,2000
1891,1309,2000
1892,1298,2000
1893,1287,2000
1894,1276,2000
1895,1265,2000
1896,1253,2000
1897,1241,2000
1898,1230,2000
1899,1218,2000
1900,1206,2000
1900,1194,2000
1901,1181,2000
1902,1169,2000
1902,1157,2000
1903,1144,2000
1903,1132,2000
1904,1119,2000
1904,1106,2000
1905,1093,2000
1905,1080,2000
1905,1067,2000
1906,1054,2000
1906,1041,2000
1906,1028,2000
1906,1014,2000
1906,1016,2000
1906,1017,2000
1906,1019,2000
1906,1020,2000
1906,1022,2000
1906,1023,2000
1906,1025,2000
1906,1026,2000
1906,1028,2000
1906,1029,2000
