1315,1827,1200
1313,1823,1700
1299,1792,1200
1285,1764,1700
1190,1625,1200
1187,1622,1700
1289,1759,1200
1308,1796,1700
1310,1786,1200
1287,1742,1700
1264,1705,1200
1262,1701,1700
1254,1691,1200
1252,1687,1700
1227,1653,1200
1225,1649,1700
1206,1626,1200
1204,1623,1700
1213,1625,1200
1228,1645,1700
1282,1723,1200
1330,1816,1700
1332,1806,1200
1276,1704,1700
1230,1638,1200
1214,1618,1700
1220,1617,1200
1236,1637,1700
1278,1696,1200
1342,1814,1700
1348,1828,1200
1349,1832,1700
1344,1805,1200
1300,1721,1700
1296,1714,1200
1275,1681,1700
1237,1630,1200
1221,1610,1700
1228,1609,1200
1243,1629,1700
1278,1677,1200
1306,1721,1700
1309,1724,1200
1354,1813,1700
1360,1813,1200
1275,1662,1700
1260,1642,1200
1257,1638,1700
1244,1622,1200
1229,1602,1700
1235,1602,1200
1251,1621,1700
1276,1655,1200
1368,1817,1700
1375,1835,1200
1377,1840,1700
1384,1844,1200
1382,1840,1700
1372,1813,1200
1277,1648,1700
1254,1617,1200
1236,1595,1700
1242,1594,1200
1358,1771,1700
1362,1779,1200
1379,1817,1700
1381,1821,1200
1383,1826,1700
1383,1813,1200
1368,1779,1700
1362,1767,1200
1360,1763,1700
1358,1759,1200
1243,1587,1700
1249,1587,1200
1363,1759,1700
1375,1783,1200
1391,1817,1700
1393,1809,1200
1379,1779,1700
1369,1759,1200
1367,1755,1700
1359,1739,1200
1249,1580,1700
1255,1580,1200
1314,1658,1700
1317,1661,1200
1362,1735,1700
1387,1784,1200
1398,1809,1700
1402,1805,1200
1391,1780,1700
1389,1776,1200
1387,1772,1700
1376,1751,1200
1374,1747,1700
1364,1728,1200
1320,1658,1700
1310,1644,1200
1256,1573,1700
1251,1560,1200
1254,1563,1700
1262,1573,1200
1306,1630,1700
1333,1669,1200
1365,1721,1700
1398,1784,1200
1410,1810,1700
1421,1836,1200
1422,1841,1700
1417,1814,1200
1398,1772,1700
1386,1748,1200
1384,1744,1700
1362,1706,1200
1348,1683,1700
1312,1630,1200
1310,1626,1700
1302,1616,1200
1284,1593,1700
1276,1583,1200
1262,1566,1700
1287,1589,1200
1303,1609,1700
1356,1687,1200
1366,1702,1700
