1315,1827,1200
1313,1823,1700
1299,1792,1200
1285,1764,1700
1190,1625,1200
1187,1622,1700
1366,1792,1700
1306,1755,1200
1287,1786,1700
1370,1742,1700
1310,1705,1200
1287,1701,1700
1264,1691,1200
1262,1687,1700
1254,1653,1200
1252,1649,1700
1227,1626,1200
1225,1623,1700
1206,1990,1200
1204,1811,1700
1375,1719,1700
1328,1642,1200
1279,1622,1700
1226,1979,1200
1210,1806,1700
1380,1704,1700
1332,1638,1200
1276,1618,1700
1230,1969,1200
1214,1828,1700
1384,1823,1700
1348,1810,1200
1346,1692,1700
1340,1634,1200
1276,1614,1700
1233,1960,1200
1218,1805,1700
1389,1721,1700
1344,1714,1200
1300,1681,1700
1296,1630,1200
1275,1610,1700
1237,1952,1200
1221,1809,1700
1393,1721,1700
1352,1717,1200
1306,1673,1700
1304,1626,1200
1276,1606,1700
1241,1945,1200
1225,1813,1700
1397,1662,1700
1360,1642,1200
1275,1638,1700
1260,1622,1200
1257,1602,1700
1244,1938,1200
1229,1835,1700
1402,1831,1700
1375,1813,1200
1373,1652,1700
1366,1618,1200
1274,1598,1700
1248,1931,1200
1232,1844,1700
1406,1840,1700
1384,1813,1200
1382,1648,1700
1372,1617,1200
1277,1595,1700
1254,1925,1200
1236,1821,1700
1410,1817,1700
1381,1813,1200
1379,1775,1700
1377,1767,1200
1360,1591,1700
1356,1919,1200
1239,1813,1700
1414,1779,1700
1383,1767,1200
1368,1763,1700
1362,1759,1200
1360,1587,1700
1358,1913,1200
1243,1813,1700
1419,1779,1700
1389,1755,1200
1373,1584,1700
1361,1908,1200
1246,1809,1700
1423,1779,1700
1393,1759,1200
1379,1755,1700
1369,1739,1200
1367,1580,1700
1359,1902,1200
1249,1805,1700
1427,1779,1700
1397,1732,1200
1385,1658,1700
1360,1654,1200
1314,1577,1700
1312,1897,1200
1253,1805,1700
1431,1780,1700
1402,1776,1200
1391,1772,1700
1389,1751,1200
1387,1747,1700
1376,1728,1200
1374,1658,1700
1364,1644,1200
1320,1573,1700
1310,1893,1200
1256,1836,1700
1435,1832,1700
1421,1805,1200
1419,1780,1700
1408,1717,1200
1396,1665,1700
1363,1626,1200
1331,1570,1700
1304,1560,1200
1259,1557,1700
1251,1888,1200
